country	year	mean_pfpr	mean_nonzero_pfpr	wt_mean_pfpr
Ghana	1996	0.612881690752016	0.612881690752016	0.614223382061847
Ghana	1997	0.612647487806818	0.612647487806818	0.613540561504807
Ghana	1998	0.602495769556411	0.602495769556411	0.603052316138001
Ghana	1999	0.568847418932228	0.568847418932228	0.568952627274763
Ghana	2000	0.511628533564876	0.511628533564876	0.510858488872876
Ghana	2001	0.450874224615681	0.450874224615681	0.449129676962838
Ghana	2002	0.406619603245963	0.406619603245963	0.404125967575144
Ghana	2003	0.365853006052947	0.363168977022866	0.361384614067598
Ghana	2004	0.325854384545878	0.321073846934329	0.319704196946171
Ghana	2005	0.300956400131282	0.295413152904198	0.293741812123854
Ghana	2006	0.282771400089209	0.278415841853351	0.275540470030286
Ghana	2007	0.271498107318341	0.272981603748729	0.266845473846359
Ghana	2008	0.266851701426859	0.276084812099856	0.265821028245932
Ghana	2009	0.269498929818662	0.288968404008676	0.273426123996186
Ghana	2010	0.280106539897645	0.312875316577135	0.2906197518643
Ghana	2011	0.298600409149018	0.347844009570472	0.317383275517114
Ghana	2012	0.324347284940927	0.392958407362925	0.352940723579233
Ghana	2013	0.357175219501678	0.448029643969937	0.397115084254488
Ghana	2014	0.396912265059577	0.512868853406952	0.449729345746712
Mali	1985	NA	NA	NA
Mali	1986	0.300276972435225	0.308416456608811	0.266049926280894
Mali	1987	0.326361166339396	0.333397425762779	0.300179727324452
Mali	1988	0.349057618662026	0.355052695344371	0.329784170300439
Mali	1989	0.367890568636401	0.372901206513797	0.354144154901548
Mali	1990	0.383149112793889	0.387240670544892	0.373793793583031
Mali	1991	0.395185167079961	0.398425416270845	0.389254261449912
Mali	1992	0.404350647440091	0.406809772524846	0.401046733607218
Mali	1993	0.410731349873494	0.41240547534527	0.408806223561465
Mali	1994	0.414133982691403	0.415092333749875	0.412730893900934
Mali	1995	0.413896728898173	0.414109979666164	0.41095241185542
Mali	1996	0.409687719030756	0.409031162003071	0.402336047785806
Mali	1997	0.401935158801552	0.400511994535013	0.389348105116401
Mali	1998	0.391067253922959	0.389208591036404	0.374454887271517
Mali	1999	0.374529297409407	0.372473414635478	0.354943589684595
Mali	2000	0.351499089622873	0.349363225702285	0.328730480103383
Mali	2001	0.32500359729707	0.323090583873963	0.299225470423646
Mali	2002	0.298069787165713	0.296868048787651	0.269838472541149
Mali	2003	0.273724625962517	0.273908180080487	0.243979398351657
Mali	2004	0.254995080421195	0.257423537389609	0.225058159750936
Mali	2005	0.244908117275464	0.250626680352158	0.216484668634752
Mali	2006	0.246490703259037	0.25673016860527	0.221668836898869
Mali	2007	0.256695493150276	0.27245113584335	0.23729001074816
Mali	2008	0.27140737571103	0.293390533438435	0.258428443060214
Mali	2009	0.29106850259016	0.320016857595229	0.285388409973487
Mali	2010	0.315239711434319	0.351869499959951	0.317869946905571
Mali	2011	0.344024348949142	0.38909308984846	0.355977964680017
Mali	2012	0.377594125862702	0.431889650400053	0.399854011641792
Mali	2013	0.415791160764004	0.48005562593496	0.449358601770839
Mali	2014	NA	NA	NA
Nigeria	1985	0.396468519422674	0.401968492353567	0.439981934046428
Nigeria	1986	0.364754789257971	0.372505299361777	0.399333865165841
Nigeria	1987	0.33700397919279	0.346638395377057	0.363509942931036
Nigeria	1988	0.313561703074037	0.324553658733902	0.333097599186042
Nigeria	1989	0.294817430180844	0.306567249070541	0.308618111967127
Nigeria	1990	0.280620248327526	0.292657833518555	0.28974184005923
Nigeria	1991	0.27050519916376	0.282505051652475	0.275779836429382
Nigeria	1992	0.264007324339224	0.27578854304683	0.266043154044618
Nigeria	1993	0.262402868656079	0.273407356256137	0.26229836653312
Nigeria	1994	0.266487016448637	0.275898195925571	0.265664811084846
Nigeria	1995	0.275073218664807	0.282397185765653	0.274482686009495
Nigeria	1996	0.286974926252495	0.292040449486904	0.287092189616766
Nigeria	1997	0.301005590159609	0.303964110799845	0.301833520216357
Nigeria	1998	0.315978661334057	0.317304293414996	0.317046876117968
Nigeria	1999	0.342497521354343	0.342594373956695	0.343260487744812
Nigeria	2000	0.380372466438994	0.379542285595272	0.380771327570383
Nigeria	2001	0.412227319495949	0.411045986860231	0.412572706979799
Nigeria	2002	0.428655469483283	0.42798898703716	0.429426994621907
Nigeria	2003	0.437541657282602	0.437912640553473	0.438945280066544
Nigeria	2004	0.447446733687139	0.448701673651413	0.449393956080311
Nigeria	2005	0.458203645394946	0.460213248736995	0.460578428145971
Nigeria	2006	0.465803505439956	0.468739511829167	0.468621012406584
Nigeria	2007	0.473044414119217	0.476817664589574	0.47626346761919
Nigeria	2008	0.479992431931337	0.48449460710235	0.483553204697599
Nigeria	2009	0.485274507463718	0.490533836342201	0.489158295141441
Nigeria	2010	0.489530073146611	0.495547449306625	0.493751488586497
Nigeria	2011	0.493292121059534	0.500041641573907	0.497873589624131
Nigeria	2012	0.496379856985197	0.503841521632607	0.501321820634091
Nigeria	2013	0.498362033908636	0.506537555845633	0.503653557934737
Nigeria	2014	NA	NA	NA
Senegal	1985	0.244502204399686	0.229395339473094	0.240111377372503
Senegal	1986	0.206235823281777	0.200946315732135	0.196142030318875
Senegal	1987	0.173216087274771	0.176680958011185	0.158168370077744
Senegal	1988	0.146125587451699	0.157171108711214	0.126857717854811
Senegal	1989	0.125195974602134	0.142560274980657	0.102465394150224
Senegal	1990	0.109946671075589	0.132433568549304	0.0845394023555591
Senegal	1991	0.099991925285004	0.126525238690163	0.0726860880136639
Senegal	1992	0.0949459856433209	0.124569534676245	0.0665117966673847
Senegal	1993	0.0974427040385083	0.129183559794737	0.068631471631543
Senegal	1994	0.107204725231493	0.140045177143731	0.0787526508630649
Senegal	1995	0.119479486944655	0.152479775712585	0.0921205718679534
Senegal	1996	0.143800644981384	0.174170392788149	0.117948811281246
Senegal	1997	0.180005183526269	0.205211665211522	0.156140542893948
Senegal	1998	0.208795532873487	0.229546381303437	0.187975399946012
Senegal	1999	0.230780054051186	0.247012867545673	0.215618024171848
Senegal	2000	0.255811128448519	0.265830492602831	0.248881699812587
Senegal	2001	0.278457216901179	0.282513608069877	0.280519023868264
Senegal	2002	0.293286780244855	0.293576565541778	0.303282593338913
Senegal	2003	0.294868279315239	0.295533716613502	0.309925005224568
Senegal	2004	0.283512123158152	0.28854940383121	0.301192194200514
Senegal	2005	0.264587087959549	0.276049882916821	0.28405902566719
Senegal	2006	0.240249185265322	0.259442375228932	0.260621492712364
Senegal	2007	0.212654426621362	0.24013410212614	0.232975588423805
Senegal	2008	0.181072355589263	0.217606236601739	0.200441174608266
Senegal	2009	0.143892308599917	0.190822184084693	0.161442247134073
Senegal	2010	0.101949986503172	0.160412514587112	0.116731000181345
Senegal	2011	0.0559990259368828	0.126955226701871	0.0670129382456001
Senegal	2012	0.00580778332546049	0.0902838581930398	0.0120923293200242
Senegal	2013	NA	0.0499122878295144	NA
Senegal	2014	NA	NA	NA
Gambia	1985	0.219193445239551	0.226995239453312	0.169988819833021
Gambia	1986	0.256998424202248	0.26771781314197	0.211584270444916
Gambia	1987	0.292776843108443	0.305777981485368	0.251271540029641
Gambia	1988	0.328220283881063	0.342697731854167	0.290919353156573
Gambia	1989	0.360424411308479	0.375858213424978	0.327336434507498
Gambia	1990	0.390416564645935	0.406185416461089	0.361571930190447
Gambia	1991	0.418132527050436	0.433615914203165	0.39359053755259
Gambia	1992	0.439801903524749	0.454754768374947	0.419353702740473
Gambia	1993	0.464473015178146	0.477593949895535	0.448815834878861
Gambia	1994	0.49547163671472	0.50509936844034	0.485609587882078
Gambia	1995	0.520443553529474	0.526336993867569	0.516213775081018
Gambia	1996	0.527034551017406	0.530372796035432	0.527107209806572
Gambia	1997	0.508532889687378	0.510851911854303	0.511033262074671
Gambia	1998	0.472326466556602	0.47443789316694	0.475906284861936
Gambia	1999	0.427210521782605	0.429724332230129	0.430961565940285
Gambia	2000	0.381980295522911	0.385304821300657	0.385434393081643
Gambia	2001	0.345431027935046	0.349772952635311	0.348560054057929
Gambia	2002	0.308492878568903	0.314736861499766	0.310528393937012
Gambia	2003	0.265550468603658	0.27438360602538	0.265684708212949
Gambia	2004	0.230580730640769	0.241175162767465	0.229497460296946
Gambia	2005	0.203587602749656	0.215084536607466	0.201968588536344
Gambia	2006	0.176669915764774	0.18908424250034	0.174335991162197
Gambia	2007	0.151946941435122	0.165135522111656	0.148922071411281
Gambia	2008	0.131537951509702	0.145199617106986	0.128049232520374
Gambia	2009	0.116325842987258	0.130060514802637	0.112719040488335
Gambia	2010	0.105197362106615	0.118664360097336	0.101736986425737
Gambia	2011	0.0972775544768859	0.110215631030282	0.0941313612369226
Gambia	2012	0.0916914657071882	0.103918805640676	0.0889304558262348
Gambia	2013	NA	NA	NA
Gambia	2014	NA	NA	NA
Guinea	1985	NA	NA	NA
Guinea	1986	NA	NA	NA
Guinea	1987	NA	NA	NA
Guinea	1988	NA	NA	NA
Guinea	1989	0.390266666666667	0.390266666666667	0.331731239935588
Guinea	1990	0.38731156264289	0.38731156264289	0.332261885380565
Guinea	1991	0.379391883859168	0.379391883859168	0.333684015173102
Guinea	1992	0.367926080246914	0.367926080246914	0.335742919499612
Guinea	1993	0.35433260173754	0.35433260173754	0.338183888546506
Guinea	1994	0.34002989826246	0.34002989826246	0.340752212500193
Guinea	1995	0.326436419753086	0.326436419753086	0.343193181547087
Guinea	1996	0.314970616140832	0.314970616140832	0.345252085873596
Guinea	1997	0.30705093735711	0.30705093735711	0.346674215666134
Guinea	1998	0.304095833333333	0.304095833333333	0.347204861111111
Guinea	1999	0.305435150631681	0.306702219180355	0.348482291394303
Guinea	2000	0.309185239067055	0.314000099552016	0.352059096187242
Guinea	2001	0.314944303449951	0.325207558694209	0.357552046404969
Guinea	2002	0.322310548590865	0.339542680852829	0.364577912962526
Guinea	2003	0.330882179300292	0.356223550273768	0.372753466774957
Guinea	2004	0.340257400388727	0.37446825120292	0.381695478757303
Guinea	2005	0.350034416666667	0.393494867886179	0.391020719824607
Guinea	2006	0.359811432944606	0.412521484569437	0.400345960891911
Guinea	2007	0.369186654033042	0.43076618549859	0.409287972874257
Guinea	2008	0.377758284742468	0.447447054919529	0.417463526686687
Guinea	2009	0.385124529883382	0.461782177078148	0.424489393244245
Guinea	2010	0.390883594266278	0.472989636220342	0.429982343461972
Guinea	2011	0.394633682701652	0.480287516592003	0.43355914825491
Guinea	2012	0.395973	0.482893902439024	0.434836578538103
Guinea	2013	NA	NA	NA
Guinea	2014	NA	NA	NA
Thailand	1985	NA	NA	NA
Thailand	1986	NA	NA	NA
Thailand	1987	NA	NA	NA
Thailand	1988	NA	NA	NA
Thailand	1989	NA	NA	NA
Thailand	1990	NA	NA	NA
Thailand	1991	0.0751475413808423	0.0748915193547889	0.0771359153651917
Thailand	1992	0.0802920133000531	0.0801129742536043	0.0794695199303278
Thailand	1993	0.0833259568865219	0.0832618174769536	0.0801684272176335
Thailand	1994	0.0842638471131977	0.0843498593840185	0.0792515306765142
Thailand	1995	0.0826026391282554	0.0828870550011868	0.0763053865397181
Thailand	1996	0.0784048044532534	0.0789336413278758	0.0713792161663034
Thailand	1997	0.0725330926212166	0.0733268516828114	0.0651859106951402
Thailand	1998	0.0658502531651699	0.0669039193847196	0.0584383612650986
Thailand	1999	0.059219035618138	0.0605020777523265	0.0518494590150488
Thailand	2000	0.0505434132589617	0.0520900535028407	0.0436059166022187
Thailand	2001	0.0413218624634826	0.0431214961861306	0.0350461338973178
Thailand	2002	0.0317625553317613	0.0337886290764084	0.0264983580525533
Thailand	2003	0.0321635589965563	0.034326067279267	0.0265888860301715
Thailand	2004	0.0414147692479426	0.0436470160869724	0.0344563349457887
Thailand	2005	0.056226584152042	0.0585202104320545	0.0472503394942091
Thailand	2006	0.073309401774976	0.0757143852470429	0.0621205343702366
Thailand	2007	0.0893736201828664	0.0919982754644675	0.0762165542686754
Thailand	2008	0.101129637441835	0.104140616016858	0.0866880338843295
Thailand	2009	0.105287851618003	0.108910141836744	0.0906846079120029
Thailand	2010	0.098558660777493	0.103075587856655	0.0853559110464998
Thailand	2011	0.0834700352604482	0.0891804771390564	0.0729574250701175
Thailand	2012	0.0611911097325051	0.0681363915974274	0.054361944537357
Thailand	2013	0.0324460489373884	0.0407412263829783	0.030240620873479
Thailand	2014	NA	0.00584661189783781	NA
Cambodia	1985	NA	NA	NA
Cambodia	1986	NA	NA	NA
Cambodia	1987	NA	NA	NA
Cambodia	1988	NA	NA	NA
Cambodia	1989	NA	NA	NA
Cambodia	1990	NA	NA	NA
Cambodia	1991	NA	NA	NA
Cambodia	1992	NA	NA	NA
Cambodia	1993	NA	NA	NA
Cambodia	1994	NA	NA	NA
Cambodia	1995	NA	NA	NA
Cambodia	1996	NA	NA	NA
Cambodia	1997	NA	NA	NA
Cambodia	1998	NA	NA	NA
Cambodia	1999	0.155519763066472	0.158661214034125	0.144998846517156
Cambodia	2000	0.126498747031399	0.132423970287526	0.118658199274891
Cambodia	2001	0.101033855443033	0.108417347174391	0.095536223068219
Cambodia	2002	0.0788361419635911	0.0867282506991798	0.0753533185716127
Cambodia	2003	0.0605508169212807	0.0682896847946689	0.0587416750498326
Cambodia	2004	0.047294096715678	0.0541004258735628	0.0468019176763964
Cambodia	2005	0.0386036166195438	0.0422147340514036	0.0390590071988089
Cambodia	2006	0.0285590078534001	0.0320360406294174	0.0295638496544533
Cambodia	2007	0.0220074913563259	0.0265932329720801	0.022994234639242
Cambodia	2008	0.0183272292990137	0.024681497392494	0.0188230152352834
Cambodia	2009	0.016896383852156	0.0250960202037616	0.0165230445246861
Cambodia	2010	0.0170931171864452	0.0266319877189853	0.0155671755895587
Cambodia	2011	0.0196750734007118	0.0301184161101713	0.0165850597583742
Cambodia	2012	0.0228045614321287	0.0340180296394899	0.0180234692058104
Cambodia	2013	0.0251032287536861	0.0368834613986489	0.0187290060631304
Cambodia	2014	0.0270111670931703	0.0391184850334282	0.0189596876142601
Vietnam	1985	NA	NA	NA
Vietnam	1986	NA	NA	NA
Vietnam	1987	NA	NA	NA
Vietnam	1988	NA	NA	NA
Vietnam	1989	0.0114665620383279	0.0120579843971554	0.0105712333125854
Vietnam	1990	0.0236623757861891	0.0254127791355229	0.0223668602347552
Vietnam	1991	0.0336160740886206	0.0363330112096855	0.0320517627145241
Vietnam	1992	0.0409622462820765	0.0444003127641363	0.0393345029086804
Vietnam	1993	0.0458370257595858	0.0497858783174122	0.0443042533058312
Vietnam	1994	0.0488896776051591	0.0532639505176408	0.0474372425782306
Vietnam	1995	0.0503681421141747	0.0549474030090591	0.0492457307083143
Vietnam	1996	0.0499266469560382	0.0545630024269601	0.0492015891577743
Vietnam	1997	0.0407964010113385	0.044976129954171	0.0418496734277514
Vietnam	1998	0.0311149325197911	0.0348982827090631	0.0333373653029784
Vietnam	1999	0.0283683160898298	0.032623749270988	0.0280405309856177
Vietnam	2000	0.0262588645269113	0.0313701856804945	0.0218552619199985
Vietnam	2001	0.0262291103103118	0.0324868991674066	0.018381331285898
Vietnam	2002	0.0290143226693164	0.0371945119308997	0.0183359002696995
Vietnam	2003	0.0334628199730315	0.0432922437326684	0.0202227121546642
Vietnam	2004	0.0395456952373274	0.0500556095724433	0.0243557985246417
Vietnam	2005	0.0473339405193231	0.0582260223224295	0.0304350151201417
Vietnam	2006	0.0562402569553176	0.0670520624511502	0.0381573379544291
Vietnam	2007	0.0665111995816214	0.0768609406462835	0.0476499778196911
Vietnam	2008	0.0781595039991341	0.0876866526188762	0.058916669444397
Vietnam	2009	0.091197905808755	0.0995631940799752	0.0719611475570157
Vietnam	2010	NA	NA	NA
Vietnam	2011	NA	NA	NA
Vietnam	2012	NA	NA	NA
Vietnam	2013	NA	NA	NA
Vietnam	2014	NA	NA	NA
Laos	1985	NA	NA	NA
Laos	1986	NA	NA	NA
Laos	1987	NA	NA	NA
Laos	1988	NA	NA	NA
Laos	1989	0.0238132508343322	0.0226038565365446	0.0252369059124152
Laos	1990	0.0583936111991487	0.0605653102333063	0.0596538424720304
Laos	1991	0.0880036990326461	0.0927033920842898	0.0883221025626811
Laos	1992	0.112772664912803	0.119198867563679	0.111524445530893
Laos	1993	0.132637811968136	0.140084183269735	0.129414607502953
Laos	1994	0.147536443327164	0.155391785800719	0.14214632460515
Laos	1995	0.157405862118403	0.165154121754892	0.149873332963768
Laos	1996	0.1563688538235	0.16279243830464	0.144915639160181
Laos	1997	0.150229450424733	0.154575495544831	0.13433350827827
Laos	1998	0.14671462887317	0.148949814368974	0.129260833875223
Laos	1999	0.144226651444767	0.144624111748374	0.127007289728041
Laos	2000	0.145566260881584	0.145028377671993	0.13068104818071
Laos	2001	0.146855150547048	0.145796653713376	0.135312824810863
Laos	2002	0.145487504479727	0.144367390989226	0.1381993845156
Laos	2003	0.143932961438748	0.143102684510296	0.141334810398605
Laos	2004	0.143078591456273	0.142525155198659	0.143741443333422
Laos	2005	0.143246285257973	0.142953356305549	0.146618742265296
Laos	2006	0.144654982763802	0.144469739641328	0.149689970671886
Laos	2007	0.147175071614186	0.146984497604965	0.152915700410906
Laos	2008	0.150511374096479	0.150331620603706	0.156415005461743
Laos	2009	0.154634482101027	0.154479257460333	0.160148902484566
Laos	2010	0.159514987518173	0.159395556997628	0.164078408139543
Laos	2011	0.165123482238263	0.165048668038375	0.168164539086842
Laos	2012	0.171430558151642	0.171406739405355	0.17236831198663
Laos	2013	0.178406807148654	0.178437919921351	0.176650743499077
Laos	2014	NA	NA	NA
Myanmar	1985	NA	NA	NA
Myanmar	1986	NA	NA	NA
Myanmar	1987	0.551736553028376	0.551736553028376	0.550354354627825
Myanmar	1988	0.486021049501278	0.486021049501278	0.486879982026787
Myanmar	1989	0.427419986162173	0.427419986162173	0.430225957680984
Myanmar	1990	0.37551304045015	0.37551304045015	0.379831026399238
Myanmar	1991	0.329879889804298	0.329879889804298	0.335133932990369
Myanmar	1992	0.290100211663704	0.290100211663704	0.295573422263197
Myanmar	1993	0.25742521206192	0.25742521206192	0.263094201695796
Myanmar	1994	0.232114162552968	0.232114162552968	0.237939990524732
Myanmar	1995	0.212258838856649	0.212258838856649	0.216998051196569
Myanmar	1996	0.204908731317132	0.204908731317132	0.204258419667712
Myanmar	1997	0.210286425317557	0.210286425317557	0.200205244132883
Myanmar	1998	0.21624333913617	0.21624333913617	0.196466955396126
Myanmar	1999	0.210630891051222	0.210630891051222	0.18467198426148
Myanmar	2000	0.192187129122471	0.192187129122471	0.162003538512828
Myanmar	2001	0.169185786226591	0.169185786226591	0.134188398014759
Myanmar	2002	0.143781807867202	0.143781807867202	0.105670351692377
Myanmar	2003	0.118130139547923	0.118130139547923	0.080893188470786
Myanmar	2004	0.0937995568677343	0.0937995568677343	0.0605304882927738
Myanmar	2005	0.0811947329399856	0.0811947329399856	0.0483999983910941
Myanmar	2006	0.0704287261115942	0.0704287261115941	0.0390755597975076
Myanmar	2007	0.0613997286446908	0.0613997286446907	0.0323700830733876
Myanmar	2008	0.0543209269928952	0.0543209269928952	0.0284051140191956
Myanmar	2009	0.0494055076098272	0.0494055076098272	0.0273021984353931
Myanmar	2010	0.0468666569491066	0.0468666569491066	0.0291828821224416
Myanmar	2011	0.0469175614643532	0.0469175614643531	0.0341687108808024
Myanmar	2012	0.0497714076091867	0.0497714076091867	0.042381230510937
Myanmar	2013	0.055641381837227	0.055641381837227	0.0539419868133069
Myanmar	2014	NA	NA	NA
Bangladesh	2007	0.0311173076923077	0.117986458333333	0.0293061696658098
